candidate,case_id,case_index,collision_event_error,disagreement_mse,disagreement_pixel_frechet,disagreement_ssim_error,disagreement_temporal_gradient_mse,energy_drift,exact_miss_mse,exact_miss_pixel_frechet,exact_miss_ssim_error,exact_miss_temporal_gradient_mse,failed_collision_event_error,failed_energy_drift,failed_kinematic_residual,failed_momentum_drift,failed_position_rmse,failed_velocity_rmse,initial_condition_error,kinematic_residual,model_seed,momentum_drift,mse,partial_error,pixel_frechet,position_rmse,post_contact_position_rmse,psnr,ratio_to_random_mse,ratio_to_random_pixel_frechet,ratio_to_random_ssim_error,ratio_to_random_temporal_gradient_mse,ssim,ssim_error,state_failure,temporal_gradient_mse,velocity_rmse
learned-seed-29,test-0163,163,0.0,True,True,True,True,4.969672430066105,False,False,False,False,False,True,True,True,False,True,0.0,0.5047637770053749,29,1.6052685387057792,0.004870828241109848,False,0.0008582341627123421,0.014101862138238934,0.017737507893510873,23.1239718458413,0.17884727824817886,0.008575945398216822,0.17835663953119696,0.021698378076419902,0.8293408255055673,0.17065917449443269,True,0.0005820918013341725,0.6904038982203021
learned-seed-47,test-0163,163,1.0,False,True,False,True,84.40754340269531,False,False,False,False,True,True,True,True,False,True,0.0,2.8335869008636174,47,6.28671949973178,0.009820908308029175,True,0.002594835043762114,0.026892289928372077,0.03430855754784761,20.078483436873352,0.360604528402695,0.025929011707428538,0.35978340541121706,0.01737136790781853,0.655744024300624,0.34425597569937605,True,0.0004660132108256221,2.905575203713325
analytic-oracle,test-0164,164,0.0,False,False,False,False,8.644527870394602e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.006581083881136,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0164,164,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5666364133379351,,0.0,0.01103536318987608,True,0.004128197854758694,0.030573439436215804,0.02951177780828429,19.57213369003146,0.4324284466381387,0.0442480832372255,0.4317585922733344,0.013753454323808182,0.5854712472948849,0.41452875270511513,True,0.0003476740384940058,0.8387733433638597
linear-extrapolation,test-0164,164,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,3.4455530214844907e-14,,0.0,0.009633950889110565,True,0.0037165456149564824,0.05732623822876659,0.07741227493230085,20.161955719143236,0.377513122702487,0.039835789250259296,0.42177388307106883,0.013204892929547324,0.5950575048142678,0.4049424951857322,True,0.0003338069363962859,0.8387733433638597
learned-seed-11,test-0164,164,1.0,False,True,False,True,26.086756638529497,False,False,False,False,True,True,True,True,True,True,0.0,2.2077055674836137,11,5.0308556158664945,0.012356740422546864,True,0.005311426447526729,0.05605114877155864,0.07490667881263052,19.080960764314383,0.48420754029506846,0.056930517341277326,0.5424958179071393,0.022463533256781194,0.4791531222095,0.5208468777905,True,0.0005678564193658531,2.4077859395149823
learned-seed-29,test-0164,164,0.0,False,False,False,True,1173.891795785827,False,False,False,False,False,True,True,True,True,True,0.0,4.886799187397758,29,22.599943777785512,0.015086428262293339,True,0.03226963347760311,0.19524151930580444,0.2630365933361122,18.214135680166756,0.5911722728587857,0.34588202367912046,0.6470543298394575,0.139536095213099,0.37876714191482685,0.6212328580851731,True,0.003527337685227394,6.4803746104664315
learned-seed-47,test-0164,164,0.0,False,True,False,True,7.374647540095915,False,False,False,False,False,True,True,True,False,True,0.0,0.7815361663243953,47,2.8610084316166335,0.007596504408866167,True,0.0007438670612529103,0.023699195975258228,0.031076953631775223,21.19386205768332,0.2976743533388552,0.007973138110569815,0.2969251588882958,0.016313078608102903,0.7149239923340951,0.2850760076659049,True,0.0004123788676224649,0.9529734471833722
analytic-oracle,test-0165,165,0.0,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.035324801046132004,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0165,165,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5339694306357019,,0.0,0.010237051174044609,True,0.003901043905534621,0.029056803033268463,0.02797168385284893,19.898251257110097,0.41943560165128335,0.04729226135556199,0.41852308081819783,0.012068638443438875,0.6006706450871127,0.39932935491288735,True,0.0002990914508700371,0.7859635666249141
linear-extrapolation,test-0165,165,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.189553491915571e-14,,0.0,0.008937139995396137,True,0.003432426247730125,0.05308114569649371,0.07212307466186768,20.48801439027156,0.36617524199888224,0.04161122077119966,0.4124837608162754,0.011579337768099895,0.6064329981591713,0.3935670018408287,True,0.000286965339910239,0.7859635666249141
learned-seed-11,test-0165,165,1.0,False,True,False,True,30.20872741920473,False,False,False,False,True,True,True,True,True,True,0.0,2.228742209607727,11,5.415267577122891,0.011584036983549595,True,0.005410455966737667,0.054490613465650074,0.07315428005085549,19.361400646029132,0.4746247175226507,0.06559082743690663,0.5393204482485251,0.02007332973594482,0.4854131192253988,0.5145868807746012,True,0.0004974679904989898,2.4211326145378935
learned-seed-29,test-0165,165,0.0,False,False,False,True,2969.8647576864396,False,False,False,False,False,True,True,True,True,True,0.0,7.286360631350353,29,36.21366256928581,0.014140204526484013,True,0.034628901354695894,0.3046602509792889,0.4131208608662614,18.495443087795,0.5793567983791518,0.4198053374889705,0.6790785350728392,0.1314080033088258,0.3520644242231851,0.6479355757768148,True,0.003256623400375247,9.582569388376987
learned-seed-47,test-0165,165,0.0,False,True,False,True,11.98351864685009,False,False,False,False,False,True,True,True,False,True,0.0,0.9692948944335493,47,3.6093803644875586,0.0068110753782093525,True,0.0009343001057345274,0.0220564277431696,0.029118100352579685,21.66784313351332,0.27906547018097705,0.011326497690076905,0.2785964423112114,0.012923152485204458,0.7341801618881609,0.26581983811183907,True,0.0003202684747520834,1.1212487588406612
analytic-oracle,test-0166,166,0.0,False,False,False,False,2.1759313031095122e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.023542265817992007,,0.0,0.0,False,2.5478751053409354e-18,0.0,0.0,120.0,0.0,7.170863407584358e-17,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0166,166,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5050885541724287,,0.0,0.008823753334581852,True,0.0007074271953297671,0.03181913831862675,0.032071577173682704,20.543466409721375,0.562494337613929,0.019910174473962098,0.5619103467974066,0.01394596407443071,0.4668074928332833,0.5331925071667167,True,0.0002195369015680626,0.7118119969855171
linear-extrapolation,test-0166,166,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.5876988546905428e-14,,0.0,0.005357577931135893,True,0.0006834116840406643,0.044286930171066476,0.0627759894477085,22.710315030082743,0.3415334875441755,0.019234270263600844,0.3783649539254057,0.012788209879092278,0.6409723373891832,0.35902766261081676,True,0.00020131157361902297,0.7118119969855171
learned-seed-11,test-0166,166,0.0,False,True,False,True,106.44226518852736,False,False,False,False,False,True,True,True,True,True,0.0,2.1897483315783215,11,8.747275470458545,0.010760631412267685,True,0.008742489570515826,0.09800167812272967,0.1355127823844676,19.681622443928454,0.6859659386475794,0.24605287135536816,0.6856001078058398,0.09074367998500604,0.34943920773438547,0.6505607922656145,True,0.001428483985364437,2.2528691391726734
learned-seed-29,test-0166,166,0.0,False,True,False,True,63.04994290931898,False,False,False,False,False,True,True,True,True,True,0.0,2.2757742215507215,29,6.9830560268285815,0.00878384429961443,True,0.00790317891547778,0.06881272629625282,0.09682050864666861,20.563153710289544,0.5599502268101023,0.22243090475586083,0.5597613196546012,0.05067665014594025,0.468846688546216,0.5311533114537841,True,0.0007977501372806728,2.6131825533064004
learned-seed-47,test-0166,166,0.0,False,True,False,True,64.57453283760351,False,False,False,False,False,True,True,True,False,True,0.0,1.702599961691823,47,4.470780298455914,0.009517157450318336,True,0.003970974320017304,0.04249101016319684,0.058050836434139184,20.214927457312232,0.6066972832302062,0.1117610293541407,0.6065331470846014,0.032825503756535604,0.42446525283444,0.5755347471655601,True,0.0005167379858903587,1.8457327099328777
analytic-oracle,test-0167,167,0.0,False,False,False,False,1.1018293033093282e-15,False,False,False,False,False,False,False,False,False,False,0.0,0.03284958970075441,,9.775912128721958e-18,0.0,False,4.709774237277031e-16,0.0,0.0,120.0,0.0,7.185683333937052e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0167,167,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5019008833939107,,0.0,0.009059727191925049,True,0.0046433695111278445,0.025395958611759122,0.02432874879393196,20.42884879676982,0.3683346507514281,0.07084369914238885,0.36987023079840303,0.010470090545334971,0.6462459062559526,0.3537540937440474,True,0.00026356172747910023,0.754228431742929
linear-extrapolation,test-0167,167,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.850714233631971e-14,,0.0,0.00926988199353218,True,0.0020960968894002973,0.05311184354172657,0.07050674910993035,20.329257944298295,0.3768787596206987,0.03198006470303571,0.4268918760298447,0.010453992162228637,0.5917088314848885,0.4082911685151115,True,0.00026315648574382067,0.754228431742929
learned-seed-11,test-0167,167,1.0,False,True,False,True,44.873584580139635,False,False,False,False,True,True,True,True,True,True,0.0,2.5640653938684403,11,6.70153053346734,0.012313473969697952,True,0.002381849311434578,0.05565838041957425,0.07361341143255942,19.096194033624634,0.5006198352427187,0.03633977774488846,0.5173801497834791,0.014890151126681484,0.5051633498247883,0.4948366501752117,True,0.000374827126506716,2.6946890134806227
learned-seed-29,test-0167,167,0.0,False,False,False,True,3021.3996988207014,False,False,False,False,False,True,True,True,True,True,0.0,6.946603598000685,29,36.7122769127533,0.01319079753011465,True,0.021678248495966952,0.2792363566463755,0.37044206602218266,18.79728945738169,0.5362885325860678,0.33074415264642554,0.6344961827422052,0.12298655982482887,0.3931503445802716,0.6068496554197285,True,0.0030959188006818295,8.957445791459637
learned-seed-47,test-0167,167,0.0,False,True,False,True,3.3424862889230216,False,False,False,False,False,True,True,True,False,True,0.0,0.6763937490753008,47,1.85233439803278,0.0083476472645998,True,0.0013763448828317264,0.025015767477044044,0.032597608011432556,20.78435910621728,0.33938414200186867,0.0209988377108101,0.33906295510976475,0.015449531786319876,0.6757108347213562,0.3242891652786438,True,0.00038890831638127565,0.9201523974666586
analytic-oracle,test-0168,168,0.0,False,False,False,False,1.4114616445867335e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.04249616625899228,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0168,168,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.6271271119077269,,0.0,0.011668486520648003,True,0.0006858824180795638,0.031056031505008578,0.029673979661215783,19.329854711488878,0.4136768151181961,0.0068153404937875165,0.413620285437626,0.013756237520082284,0.5978966002217877,0.4021033997782123,True,0.0003874270769301802,0.9316163483556301
linear-extrapolation,test-0168,168,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.537255796480708e-14,,0.0,0.010666880756616592,True,0.001961648705551657,0.06022584408673923,0.08108152401396944,19.71962559791867,0.37816740421599015,0.019492122126363073,0.4226285631926965,0.013703261319291981,0.5891391498766534,0.4108608501233466,True,0.00038593506906181574,0.9316163483556301
learned-seed-11,test-0168,168,0.0,False,False,False,True,53.71011959697764,False,False,False,False,False,True,True,True,True,True,0.0,1.9953877081020477,11,6.111021450969402,0.019239291548728943,True,0.02682745596180369,0.09240379936753257,0.12193645199244206,17.158109240935516,0.682080648499273,0.2665737481268581,0.6811016022223613,0.069122371280925,0.33786306066146937,0.6621369393385306,True,0.0019467443926259875,2.039018940525225
learned-seed-29,test-0168,168,0.0,False,True,False,True,45.68957524675841,False,False,False,False,False,True,True,True,False,True,0.0,2.379528067806923,29,6.667786610838822,0.009613459929823875,True,0.010874781156045382,0.03479494452758622,0.0465474685786179,20.17120279553485,0.34082102070381315,0.10805837038568902,0.33990125169881374,0.022812681544113037,0.6695629936226289,0.33043700637737106,True,0.0006424903986044228,2.5160881991761515
learned-seed-47,test-0168,168,1.0,False,True,False,True,11.177516691506112,False,False,False,False,True,True,True,True,False,True,0.0,1.5791115303352665,47,3.4528838536845985,0.010138977319002151,True,0.005105151542661387,0.02643275703790013,0.032565794621265125,19.940058484655008,0.35945191678959154,0.05072785818455819,0.35871945643229897,0.0178474872542144,0.651268764912229,0.34873123508777104,True,0.0005026519647799432,1.6996257936386228
analytic-oracle,test-0169,169,0.0,False,False,False,False,1.1786837740364064e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.018997601369359636,,0.0,0.0,False,5.898059818321144e-17,0.0,0.0,120.0,0.0,7.497864718484552e-16,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0169,169,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.48526220438523127,,0.0,0.01001243107020855,True,0.0032679280239147706,0.028326100858355484,0.02778098319376184,19.994604607634972,0.41018744497679804,0.041543292180498806,0.4108272797049807,0.01065025876991051,0.5999264860005882,0.4000735139994118,True,0.0002597746788524091,0.7050789539038416
linear-extrapolation,test-0169,169,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.979527812322233e-14,,0.0,0.008136723190546036,True,0.003086783617456867,0.04749994021992462,0.06528242357909125,20.89550458351596,0.3333437875986316,0.0392405073733448,0.38169561922280626,0.009701145180565056,0.6282955996244711,0.3717044003755289,True,0.00023662447347305715,0.7050789539038416
learned-seed-11,test-0169,169,0.0,False,True,False,True,115.28692983173823,False,False,False,False,False,True,True,True,True,True,0.0,2.06031870215874,11,8.904714366906635,0.016291983425617218,True,0.01934465716298402,0.09471309311288983,0.1278165035738303,17.88026040408201,0.6674469974472516,0.24591751677893858,0.6674639334571237,0.0755034056429496,0.3500075225826742,0.6499924774173258,True,0.0018416334642097354,2.155580861889347
learned-seed-29,test-0169,169,0.0,False,False,False,True,74.23587059934015,False,False,False,False,False,True,True,True,True,True,0.0,2.2303284525157694,29,7.615904985308662,0.013482432812452316,True,0.02025369923268336,0.07874543684517792,0.10767916294614477,18.702317352715017,0.5523458417473,0.2574736465435854,0.5522168889382316,0.04415131300567368,0.46223787425705654,0.5377621257429435,True,0.0010769121581688523,2.6162047624155487
learned-seed-47,test-0169,169,0.0,False,True,False,True,74.67706989494776,False,False,False,False,False,True,True,True,False,True,0.0,1.5882829494560222,47,7.064541234013785,0.014730372466146946,True,0.0033678733364141634,0.047449530752620414,0.05670111085958226,18.3178627162667,0.603471205252406,0.04281383953920704,0.6034511038848884,0.02390253028037887,0.41234475998911013,0.5876552400108899,True,0.0005830160807818174,1.759064648295937
analytic-oracle,test-0170,170,0.0,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.009432998635051726,,0.0,0.0,False,1.0711917464156784e-16,0.0,0.0,120.0,0.0,2.6853559238953887e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0170,170,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.581419254396746,,0.0,0.008212740533053875,True,0.002093720587067652,0.02937652599300734,0.028564260491128316,20.855118977185235,0.5109023747349999,0.052487194755532325,0.5035210045416115,0.014718596142471936,0.5223251600705705,0.4776748399294295,True,0.0002408930886304006,0.85270077408486
linear-extrapolation,test-0170,170,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.861781721925311e-14,,0.0,0.00621770741418004,True,0.0011729492524041474,0.05189888521307452,0.07075191672934657,22.063697183489165,0.38679433138389635,0.029404504225426165,0.4216351553052202,0.014686189360480752,0.6000077385006152,0.3999922614993848,True,0.00024036270042415708,0.85270077408486
learned-seed-11,test-0170,170,1.0,False,True,False,True,20.519720279228846,False,False,False,False,True,True,True,True,True,True,0.0,1.8529133829966753,11,4.328897895223171,0.007399294059723616,True,0.0018124974265138712,0.05160479518786443,0.06992399428874622,21.30809712781356,0.4602990793707295,0.045437249844580516,0.5030779528045333,0.02040678748241242,0.5227454695823494,0.47725453041765065,True,0.00033398933010175824,2.1682082667660905
learned-seed-29,test-0170,170,0.0,False,False,False,True,1528.6601575820941,False,False,False,False,False,True,True,True,True,True,0.0,5.934292007034932,29,26.049948617618295,0.009531872346997261,True,0.015982330823641484,0.2404571223351731,0.32696567596523124,20.208217824571292,0.5929636030935146,0.40065886335038103,0.6684236880692729,0.15375884244226615,0.36588707258756986,0.6341129274124302,True,0.0025165064726024866,7.7420017189039525
learned-seed-47,test-0170,170,0.0,False,True,False,True,2.158718313446214,False,False,False,False,False,True,True,True,False,True,0.0,0.6470641622683279,47,1.7136970236465798,0.006264177616685629,True,0.00040827186757686135,0.02741214392494856,0.036855219371570276,22.031359366377163,0.3896851735721973,0.010234911553658622,0.3879787108145974,0.01633003422429317,0.631936568856536,0.36806343114346396,True,0.00026726681971922517,0.8989540839301975
analytic-oracle,test-0171,171,0.0,False,False,False,False,4.0678645862383865e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.0016458622317744012,,7.668452796382946e-18,0.0,False,1.5547459153442134e-16,0.0,0.0,120.0,0.0,2.1647811972792458e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0171,171,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.639834274744589,,0.0,0.010165770538151264,True,0.0015818989662704942,0.028545762243062937,0.02727775299669983,19.9285969742098,0.43184965981108686,0.022025882842854623,0.43094216810400404,0.01669986428543991,0.5883501229542446,0.4116498770457554,True,0.0003935554123017937,0.9933664855501764
linear-extrapolation,test-0171,171,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.2930392663559068e-14,,0.0,0.01070455089211464,True,0.0021099223911359233,0.07242280310971652,0.0931286091582576,19.704315487495407,0.4547374587928544,0.029377921337315656,0.4939063870280741,0.019333061033475374,0.5282046674922948,0.4717953325077052,True,0.0004556103376671672,0.9933664855501764
